time,tavg,tmin,tmax,prcp,wspd
2020-08-26,25.6,22.0,30.2,0.0,5.3
2020-08-27,24.2,21.2,30.0,0.0,6.7
2020-08-28,25.3,20.4,31.0,0.0,7.0
2020-08-29,25.7,20.8,30.8,0.0,7.1
2020-08-30,25.6,21.6,31.0,0.0,8.6
2020-08-31,24.4,19.4,31.7,23.1,5.3
2020-09-01,24.0,20.0,29.8,18.8,4.4
2020-09-02,22.9,20.6,28.4,2.0,3.1
2020-09-03,23.8,20.5,28.0,29.7,2.5
2020-09-04,24.9,21.0,29.4,9.7,5.1
2020-09-05,24.8,22.3,29.2,0.0,2.3
2020-09-06,25.5,22.2,29.8,0.0,4.2
2020-09-07,24.4,20.5,30.5,0.0,10.1
2020-09-08,24.4,21.2,29.8,2.0,7.4
2020-09-09,23.9,19.6,30.2,61.0,8.0
2020-09-10,22.7,19.4,30.6,65.0,14.9
2020-09-11,22.1,19.9,27.6,0.0,16.3
2020-09-12,21.5,18.9,25.8,1.3,16.9
2020-09-13,21.6,19.7,25.5,17.5,13.7
2020-09-14,22.5,20.4,26.6,1.0,12.9
2020-09-15,22.8,20.2,26.5,0.0,12.4
2020-09-16,23.3,20.2,26.2,0.3,14.3
2020-09-17,23.8,21.0,27.0,0.0,12.9
2020-09-18,24.0,20.0,28.2,0.3,15.6
2020-09-19,22.1,19.5,28.4,0.0,15.9
2020-09-20,20.4,18.8,25.8,20.8,17.4
2020-09-21,22.1,19.0,28.0,11.4,23.2
2020-09-22,21.7,18.8,26.6,0.0,16.8
2020-09-23,22.8,18.6,28.0,0.0,14.3
2020-09-24,23.7,20.0,27.6,0.0,9.5
2020-09-25,24.3,20.9,30.0,0.3,12.4
2020-09-26,22.8,20.6,29.6,3.0,9.4
2020-09-27,23.3,20.5,28.0,0.0,7.3
2020-09-28,24.1,20.6,27.0,0.0,5.5
2020-09-29,22.4,20.0,28.1,0.0,5.0
2020-09-30,22.3,19.0,27.8,54.4,7.9
2020-10-01,23.5,19.5,27.3,0.0,8.2
2020-10-02,24.7,21.0,28.7,0.0,5.2
2020-10-03,23.5,19.8,29.6,0.5,10.1
2020-10-04,22.5,20.0,28.4,0.0,13.4
2020-10-05,23.6,19.0,29.0,0.3,9.6
2020-10-06,25.1,20.2,31.0,0.0,4.3
2020-10-07,25.0,21.9,31.3,0.0,7.8
2020-10-08,25.7,20.0,30.4,0.0,3.6
2020-10-09,23.7,20.6,31.2,0.0,5.4
2020-10-10,23.1,18.6,30.0,23.6,7.0
2020-10-11,21.7,19.4,28.2,51.1,10.9
2020-10-12,21.8,20.0,25.8,3.0,14.4
2020-10-13,21.2,20.0,25.4,5.1,16.6
2020-10-14,21.5,19.8,26.0,0.5,21.0
2020-10-15,22.5,19.2,26.8,0.0,13.6
2020-10-16,23.4,17.8,29.0,0.0,10.8
2020-10-17,23.6,20.0,28.8,0.0,2.8
2020-10-18,23.8,20.8,28.0,0.3,4.2
2020-10-19,23.3,21.0,28.0,1.8,3.9
2020-10-20,22.9,20.2,26.6,3.8,6.3
2020-10-21,22.7,20.4,26.2,67.1,2.9
2020-10-22,22.2,19.5,26.4,5.3,7.8
2020-10-23,21.0,18.0,27.5,17.5,10.2
2020-10-24,22.0,17.0,27.0,17.3,4.0
2020-10-25,23.5,20.2,30.0,0.0,3.7
2020-10-26,23.6,19.4,29.4,7.9,2.5
2020-10-27,23.7,19.0,30.0,0.0,2.4
2020-10-28,23.3,19.0,29.6,0.0,3.7
2020-10-29,21.9,18.2,28.9,0.0,5.2
2020-10-30,22.9,17.8,28.5,0.0,3.9
2020-10-31,24.1,18.5,28.8,0.0,3.8
2020-11-01,24.8,19.0,29.3,0.0,2.8
2020-11-02,24.3,20.4,31.5,0.3,2.8
2020-11-03,24.7,19.8,29.0,0.0,4.3
2020-11-04,24.5,20.5,29.9,0.0,3.0
2020-11-05,24.3,21.0,29.4,0.0,4.6
2020-11-06,23.8,20.8,30.4,22.9,8.5
2020-11-07,23.4,20.2,29.2,0.0,5.8
2020-11-08,23.4,20.8,30.2,3.3,8.4
2020-11-09,22.7,19.7,27.8,0.0,5.0
2020-11-10,21.3,16.0,28.6,0.0,2.5
2020-11-11,22.7,16.5,28.7,0.0,3.6
2020-11-12,23.7,19.4,28.4,0.0,7.8
2020-11-13,22.1,20.4,28.0,0.0,5.4
2020-11-14,22.8,20.0,28.0,8.9,7.3
2020-11-15,21.6,19.1,28.2,0.0,4.2
2020-11-16,21.6,19.4,26.0,9.9,5.1
2020-11-17,22.2,19.4,25.0,21.1,11.4
2020-11-18,22.8,19.2,28.3,0.0,8.5
2020-11-19,22.9,20.0,28.3,0.0,9.4
2020-11-20,22.2,17.5,28.1,0.0,8.8
2020-11-21,21.9,17.0,28.8,0.0,5.9
2020-11-22,21.4,14.8,29.6,0.0,5.4
2020-11-23,22.4,17.4,28.2,0.0,5.3
2020-11-24,21.8,18.7,27.6,0.0,7.6
2020-11-25,21.1,18.4,26.6,0.0,8.6
2020-11-26,19.4,18.0,23.8,2.0,12.7
2020-11-27,19.7,17.8,22.0,13.2,8.1
2020-11-28,21.5,17.0,26.1,0.3,6.5
2020-11-29,21.6,19.0,25.6,0.0,5.3
2020-11-30,21.9,18.2,27.0,0.0,6.1
2020-12-01,21.1,17.0,27.0,0.0,4.8
2020-12-02,20.8,16.7,26.6,0.0,5.1
2020-12-03,19.9,18.0,26.4,2.3,6.8
2020-12-04,20.8,19.2,23.0,1.8,7.8
2020-12-05,21.0,19.4,23.2,0.8,8.2
2020-12-06,20.9,18.5,24.0,1.3,6.6
2020-12-07,21.7,19.4,25.0,7.6,9.0
2020-12-08,21.3,19.5,26.2,5.6,7.4
2020-12-09,21.7,19.4,25.0,0.8,8.2
2020-12-10,21.3,16.4,27.0,0.0,7.3
2020-12-11,21.2,16.6,28.4,0.0,5.3
2020-12-12,20.4,15.4,29.3,0.0,5.8
2020-12-13,21.2,17.0,28.0,0.0,4.5
2020-12-14,20.8,17.2,27.5,0.0,6.1
2020-12-15,21.3,16.4,27.8,0.0,7.5
2020-12-16,21.8,18.0,27.0,0.0,6.5
2020-12-17,21.7,19.5,26.8,0.3,7.2
2020-12-18,22.1,18.4,26.8,0.0,8.5
2020-12-19,20.4,17.2,28.0,0.0,10.6
2020-12-20,20.3,17.0,25.6,0.0,8.7
2020-12-21,19.7,14.5,25.7,0.0,9.0
2020-12-22,20.6,14.4,25.3,0.0,8.1
2020-12-23,21.2,16.6,28.8,0.0,7.4
2020-12-24,21.7,17.4,27.5,0.0,7.1
2020-12-25,21.2,17.4,28.2,0.0,6.5
2020-12-26,21.2,16.0,29.0,0.0,6.7
2020-12-27,21.4,15.2,28.4,0.0,4.8
2020-12-28,21.2,16.4,29.8,0.0,5.5
2020-12-29,22.5,16.4,29.8,0.0,6.5
2020-12-30,22.8,18.4,29.0,0.0,10.3
2020-12-31,21.1,19.0,29.6,0.0,9.4
2021-01-01,20.6,16.6,25.3,0.5,10.4
2021-01-02,20.9,16.6,26.0,0.4,11.3
2021-01-03,21.9,18.8,26.0,0.0,12.0
2021-01-04,20.8,18.6,27.6,0.0,10.8
2021-01-05,21.9,18.7,26.2,0.0,10.9
2021-01-06,21.2,20.0,27.3,7.5,8.2
2021-01-07,21.6,19.1,25.4,0.8,10.0
2021-01-08,22.3,20.0,27.0,9.0,9.4
2021-01-09,21.4,18.8,27.0,0.0,9.6
2021-01-10,22.2,18.6,26.2,0.0,8.6
2021-01-11,21.6,18.2,26.9,0.0,8.6
2021-01-12,20.4,18.2,25.4,0.0,12.3
2021-01-13,21.3,16.8,26.3,0.0,11.3
2021-01-14,20.8,16.4,27.7,0.2,11.3
2021-01-15,21.8,17.3,26.3,0.0,9.9
2021-01-16,22.2,18.1,27.4,0.0,9.4
2021-01-17,22.2,17.0,29.2,0.0,8.4
2021-01-18,21.8,15.5,29.6,0.0,9.6
2021-01-19,21.8,16.1,28.8,0.0,6.5
2021-01-20,22.7,16.0,28.4,0.0,6.4
2021-01-21,23.8,17.0,31.1,0.0,5.0
2021-01-22,23.8,18.4,31.1,0.1,7.0
2021-01-23,22.5,18.0,30.3,0.0,8.9
2021-01-24,21.9,17.0,29.2,0.0,7.4
2021-01-25,21.6,16.3,29.5,0.0,7.9
2021-01-26,21.9,15.4,29.4,0.0,7.1
2021-01-27,21.7,15.4,30.8,0.0,9.2
2021-01-28,21.6,16.0,30.2,0.0,10.5
2021-01-29,22.4,18.0,28.4,0.0,9.5
2021-01-30,22.8,17.4,29.3,0.0,9.3
2021-01-31,22.7,17.2,29.8,0.0,10.8
2021-02-01,22.8,16.8,30.1,0.0,10.7
2021-02-02,22.1,16.8,29.6,0.0,11.6
2021-02-03,21.8,17.9,28.6,0.0,11.1
2021-02-04,22.1,16.1,28.5,0.0,9.6
2021-02-05,22.2,15.4,29.4,0.0,8.7
2021-02-06,22.4,15.6,30.4,0.0,10.2
2021-02-07,22.3,15.0,30.4,0.0,10.0
2021-02-08,22.1,16.1,30.1,0.0,10.4
2021-02-09,20.6,14.9,29.8,0.0,10.3
2021-02-10,21.7,14.4,28.6,0.0,9.0
2021-02-11,20.3,13.5,28.1,0.0,10.8
2021-02-12,20.7,12.2,28.9,0.0,11.5
2021-02-13,20.6,13.0,29.8,0.0,9.8
2021-02-14,23.0,16.2,31.0,0.0,6.5
2021-02-15,24.0,17.9,31.5,0.0,6.4
2021-02-16,23.9,18.4,32.0,0.0,7.4
2021-02-17,23.8,18.4,31.4,0.0,8.1
2021-02-18,22.8,18.0,31.2,0.1,10.0
2021-02-19,22.8,18.2,29.3,1.7,10.2
2021-02-20,19.8,16.8,24.5,4.2,11.4
2021-02-21,20.6,17.1,24.2,4.7,11.8
2021-02-22,22.8,18.1,28.0,0.4,8.8
2021-02-23,24.5,18.2,30.4,0.0,8.1
2021-02-24,24.4,18.0,31.1,0.0,7.7
2021-02-25,25.3,17.4,32.0,0.0,6.2
2021-02-26,25.8,18.4,33.0,0.0,5.9
2021-02-27,26.2,19.0,34.1,0.0,6.3
2021-02-28,26.0,20.0,33.8,0.0,9.6
2021-03-01,25.4,17.4,33.8,0.0,8.6
2021-03-02,25.3,18.4,33.6,0.0,9.3
2021-03-03,25.0,18.2,32.5,0.0,10.5
2021-03-04,24.6,16.5,32.3,0.0,10.6
2021-03-05,24.9,16.7,32.0,0.0,7.5
2021-03-06,26.7,18.4,34.4,0.0,7.1
2021-03-07,26.5,17.5,35.9,0.0,8.3
2021-03-08,26.0,19.0,33.8,0.0,9.2
2021-03-09,25.6,18.7,33.5,0.0,10.0
2021-03-10,27.0,19.5,33.6,0.0,7.9
2021-03-11,25.9,20.3,33.0,0.0,9.6
2021-03-12,25.4,19.6,33.4,0.0,9.2
2021-03-13,25.1,16.7,32.6,0.0,9.4
2021-03-14,26.0,18.6,33.0,0.0,9.6
2021-03-15,26.5,18.0,33.8,0.0,8.8
2021-03-16,26.8,19.8,34.0,0.0,8.5
2021-03-17,26.2,19.5,34.4,0.0,9.4
2021-03-18,26.3,19.8,33.6,0.0,9.5
2021-03-19,26.2,19.6,33.6,0.0,8.6
2021-03-20,26.3,19.6,33.8,0.0,7.7
2021-03-21,26.5,19.7,34.2,0.0,8.2
2021-03-22,26.8,18.8,34.6,0.0,9.8
2021-03-23,27.8,20.7,34.8,0.0,9.9
2021-03-24,27.6,20.8,35.6,0.0,11.0
2021-03-25,28.2,21.6,34.6,0.0,10.4
2021-03-26,28.1,21.6,35.1,0.0,11.6
2021-03-27,28.0,21.0,35.7,0.0,11.3
2021-03-28,26.9,22.5,35.0,0.0,10.7
2021-03-29,28.0,21.7,34.0,0.0,7.9
2021-03-30,28.2,23.0,34.8,0.0,9.4
2021-03-31,28.8,21.2,35.6,0.0,7.9
2021-04-01,29.2,23.1,37.2,0.0,9.2
2021-04-02,28.7,21.4,36.7,0.0,8.6
2021-04-03,28.3,22.4,36.8,0.0,8.6
2021-04-04,29.1,23.0,35.2,0.0,8.3
2021-04-05,28.0,22.8,36.0,0.0,9.4
2021-04-06,27.4,22.5,35.3,0.0,9.8
2021-04-07,27.6,19.4,35.0,0.0,9.4
2021-04-08,27.8,22.6,35.6,0.0,8.7
2021-04-09,27.5,22.0,35.0,0.0,9.3
2021-04-10,26.9,21.0,34.8,0.0,9.5
2021-04-11,27.3,21.5,33.8,0.0,9.6
2021-04-12,27.3,20.7,34.4,0.0,9.4
2021-04-13,27.1,22.8,33.8,0.0,8.9
2021-04-14,25.2,21.8,33.4,8.1,6.0
2021-04-15,25.3,19.8,33.2,1.8,6.9
2021-04-16,27.2,20.8,32.6,0.3,6.0
2021-04-17,27.7,22.4,33.4,0.0,6.1
2021-04-18,27.8,23.4,33.4,0.1,6.7
2021-04-19,28.3,22.7,34.3,0.1,7.7
2021-04-20,27.5,23.4,34.6,2.1,6.6
2021-04-21,26.6,20.8,34.4,0.0,4.7
2021-04-22,24.3,20.5,34.6,28.7,4.1
2021-04-23,24.4,20.7,32.2,21.3,4.2
2021-04-24,24.6,20.0,31.7,65.8,4.0
2021-04-25,26.5,21.8,31.9,0.0,4.8
2021-04-26,26.5,21.2,33.0,0.0,4.3
2021-04-27,26.6,20.9,32.5,0.0,7.4
2021-04-28,27.0,20.9,33.4,0.1,5.7
2021-04-29,26.6,22.2,34.0,0.7,6.2
2021-04-30,26.8,21.2,34.4,0.0,6.7
2021-05-01,27.1,22.5,33.4,0.0,9.0
2021-05-02,27.0,23.4,32.9,0.0,6.5
2021-05-03,27.3,22.7,33.0,0.3,6.7
2021-05-04,26.3,24.0,32.7,8.9,5.6
2021-05-05,26.9,20.6,33.3,0.0,7.2
2021-05-06,27.4,23.9,33.7,0.0,8.7
2021-05-07,27.2,22.6,33.0,0.7,9.0
2021-05-08,26.8,23.3,33.0,0.2,7.4
2021-05-09,27.2,21.3,33.4,0.3,8.3
2021-05-10,27.0,24.4,34.4,1.0,5.0
2021-05-11,27.3,23.3,33.8,5.6,4.4
2021-05-12,25.5,21.4,33.9,0.0,5.8
2021-05-13,25.4,20.7,31.9,35.1,4.4
2021-05-14,26.7,21.4,31.9,26.2,7.6
2021-05-15,23.8,22.2,32.6,0.0,12.9
2021-05-16,24.0,21.4,28.0,0.0,10.4
2021-05-17,25.7,21.0,31.6,0.0,10.3
2021-05-18,25.7,21.6,32.6,0.0,11.7
2021-05-19,26.4,21.6,33.1,4.0,12.7
2021-05-20,24.7,22.2,33.4,2.7,11.9
2021-05-21,23.3,20.9,30.8,2.8,11.2
2021-05-22,23.8,21.0,28.8,25.4,10.3
2021-05-23,25.8,20.8,29.4,7.4,11.3
2021-05-24,26.1,22.0,31.0,0.0,11.6
2021-05-25,24.3,20.2,31.7,0.3,12.5
2021-05-26,24.9,20.4,30.2,31.0,16.9
2021-05-27,25.3,21.2,30.1,0.0,15.6
2021-05-28,25.4,20.4,30.6,0.0,12.3
2021-05-29,25.5,21.0,30.9,0.5,11.5
2021-05-30,25.7,20.9,32.1,0.1,12.9
2021-05-31,26.2,21.4,32.1,2.3,12.7
2021-06-01,26.1,21.1,32.3,5.6,11.1
2021-06-02,25.9,22.2,33.7,1.0,6.6
2021-06-03,24.6,21.9,33.7,0.5,3.9
2021-06-04,23.8,21.1,31.0,52.3,4.1
2021-06-05,23.6,21.2,31.5,12.7,7.0
2021-06-06,24.8,20.7,29.2,4.6,9.6
2021-06-07,25.4,22.1,29.7,0.5,9.7
2021-06-08,25.6,19.7,31.0,0.0,10.4
2021-06-09,24.2,20.5,31.1,4.6,14.2
2021-06-10,24.2,20.4,29.5,2.3,15.0
2021-06-11,24.2,20.4,29.0,0.0,17.4
2021-06-12,23.6,20.7,29.0,2.8,18.9
2021-06-13,23.0,20.2,29.0,3.6,19.4
2021-06-14,22.3,20.1,27.6,0.0,19.0
2021-06-15,22.7,20.2,26.5,4.3,18.9
2021-06-16,22.7,20.8,26.7,0.5,18.2
2021-06-17,23.4,20.8,28.0,5.1,19.4
2021-06-18,23.4,20.4,28.4,1.3,19.8
2021-06-19,23.4,20.8,28.0,0.0,17.8
2021-06-20,24.3,20.5,28.8,0.0,16.0
2021-06-21,24.3,20.4,29.6,0.6,12.6
2021-06-22,24.8,21.0,30.6,0.4,11.4
2021-06-23,24.9,19.9,29.9,0.0,9.4
2021-06-24,24.7,21.4,30.5,0.9,13.2
2021-06-25,24.8,20.1,29.4,0.2,14.8
2021-06-26,22.8,20.1,29.7,0.0,14.2
2021-06-27,22.6,20.2,27.2,2.3,11.9
2021-06-28,23.7,20.8,28.5,0.5,9.4
2021-06-29,26.2,20.9,31.6,0.0,5.8
2021-06-30,26.8,22.5,32.6,1.5,8.8
2021-07-01,25.7,23.0,32.7,2.5,9.8
2021-07-02,26.0,22.0,30.6,0.0,11.6
2021-07-03,25.7,21.7,31.4,15.0,8.9
2021-07-04,24.5,20.4,31.0,7.5,8.5
2021-07-05,24.5,20.1,30.8,2.7,9.1
2021-07-06,24.9,20.2,29.4,1.3,5.5
2021-07-07,24.6,22.3,30.0,0.0,6.7
2021-07-08,25.3,21.8,29.4,0.0,9.4
2021-07-09,24.2,20.3,30.1,0.0,10.7
2021-07-10,22.8,20.1,29.0,0.3,15.6
2021-07-11,22.8,20.1,26.8,0.5,19.0
2021-07-12,23.2,20.2,26.8,0.0,18.3
2021-07-13,22.3,20.4,27.0,4.6,14.9
2021-07-14,21.6,19.8,25.2,11.4,14.2
2021-07-15,21.7,19.9,25.4,18.8,14.8
2021-07-16,22.7,20.8,25.6,2.8,12.4
2021-07-17,22.1,20.7,27.0,1.3,12.6
2021-07-18,21.6,20.0,28.2,17.8,14.2
2021-07-19,22.6,19.5,26.8,4.3,16.6
2021-07-20,23.1,19.7,27.6,7.1,17.1
2021-07-21,21.8,20.4,27.8,0.0,17.3
2021-07-22,21.2,20.0,24.2,3.3,20.0
2021-07-23,21.4,19.7,24.7,3.0,17.5
2021-07-24,22.6,20.0,27.1,0.5,14.5
2021-07-25,23.2,20.6,28.0,24.4,15.1
2021-07-26,23.4,20.5,28.4,59.7,15.4
2021-07-27,23.4,20.1,28.3,0.0,16.5
2021-07-28,23.5,20.0,27.7,1.0,17.0
2021-07-29,23.1,19.8,28.3,0.9,17.7
2021-07-30,23.5,19.6,28.4,0.0,16.9
2021-07-31,23.7,19.9,28.7,0.7,17.1
2021-08-01,23.2,20.0,28.0,0.0,16.5
2021-08-02,23.6,19.6,27.5,0.0,17.2
2021-08-03,23.2,19.5,28.2,0.7,16.2
2021-08-04,23.3,21.0,29.3,2.8,15.5
2021-08-05,22.8,20.4,27.6,2.7,16.4
2021-08-06,23.5,19.9,28.8,1.6,15.5
2021-08-07,24.3,20.9,29.4,4.3,13.2
2021-08-08,24.9,20.8,30.3,1.3,9.4
2021-08-09,25.5,21.7,30.7,0.5,8.1
2021-08-10,23.9,21.8,30.7,0.0,11.3
2021-08-11,24.0,20.8,28.2,0.0,11.4
2021-08-12,22.8,19.7,28.2,1.5,11.5
2021-08-13,23.2,20.0,27.0,3.8,11.8
2021-08-14,23.6,20.3,27.4,0.0,14.2
2021-08-15,23.2,20.0,28.0,0.5,12.9
2021-08-16,22.8,20.7,28.0,0.0,12.2
2021-08-17,22.9,20.3,26.5,13.7,10.7
2021-08-18,23.6,20.7,27.5,0.0,13.4
2021-08-19,23.6,20.4,28.4,0.3,14.1
2021-08-20,24.1,20.5,28.8,7.1,9.7
2021-08-21,22.4,20.2,28.6,0.3,5.6
2021-08-22,22.8,19.2,27.7,5.6,4.2
2021-08-23,23.6,20.5,27.1,3.0,5.0
2021-08-24,24.5,20.3,29.0,3.8,6.4
2021-08-25,24.1,20.7,29.1,1.0,7.4
2021-08-26,24.1,21.0,29.6,0.0,8.6
2021-08-27,22.7,20.5,30.4,24.9,8.2
2021-08-28,22.4,20.1,28.4,11.7,11.7
2021-08-29,21.7,19.2,25.8,4.1,13.3
2021-08-30,22.4,19.7,26.2,3.8,13.5
2021-08-31,23.9,19.7,27.6,0.5,11.1
2021-09-01,23.6,20.9,29.3,0.0,9.1
2021-09-02,22.6,19.5,29.4,2.8,8.6
2021-09-03,22.5,19.5,26.7,44.7,10.4
2021-09-04,22.3,20.4,26.2,0.0,13.7
2021-09-05,22.1,20.2,26.6,1.0,14.5
2021-09-06,22.6,20.2,27.2,7.9,15.0
2021-09-07,22.2,20.0,27.0,2.0,17.4
2021-09-08,23.1,20.5,27.0,0.5,16.0
2021-09-09,24.0,20.0,27.8,0.5,13.6
2021-09-10,24.1,20.2,29.1,0.0,13.6
2021-09-11,23.7,20.5,28.4,1.3,14.7
2021-09-12,23.6,20.7,28.5,0.0,16.4
2021-09-13,23.7,20.9,28.0,0.0,18.0
2021-09-14,24.1,19.9,28.2,0.0,14.9
2021-09-15,23.8,20.5,28.2,1.4,12.7
2021-09-16,23.7,19.0,29.0,0.3,10.0
2021-09-17,24.0,19.3,30.0,0.4,7.6
2021-09-18,26.0,21.0,30.9,0.1,6.5
2021-09-19,25.7,19.5,30.8,3.8,5.3
2021-09-20,22.4,19.8,31.3,26.2,4.7
2021-09-21,23.5,20.3,29.0,53.3,8.4
2021-09-22,23.9,20.6,29.7,11.2,11.6
2021-09-23,23.8,20.6,28.0,0.0,10.7
2021-09-24,24.0,20.7,28.2,0.3,8.8
2021-09-25,24.2,20.8,28.8,0.5,9.3
2021-09-26,23.1,20.1,29.2,12.2,11.0
2021-09-27,22.7,20.2,27.0,0.5,14.6
2021-09-28,22.3,18.8,27.0,10.2,14.6
2021-09-29,23.4,19.4,27.4,9.1,11.6
2021-09-30,24.0,20.4,28.0,0.0,7.0
2021-10-01,23.0,19.9,29.8,8.5,7.7
2021-10-02,24.2,21.0,30.8,5.8,6.9
2021-10-03,23.7,20.0,30.0,0.0,7.2
2021-10-04,24.8,20.2,29.7,64.0,6.6
2021-10-05,23.3,19.1,30.6,0.0,5.4
2021-10-06,22.6,20.1,28.0,38.6,4.8
2021-10-07,24.9,21.0,29.6,0.5,6.4
2021-10-08,22.8,21.8,30.6,6.1,7.8
2021-10-09,22.1,20.8,27.1,7.9,8.9
2021-10-10,22.5,21.1,26.3,14.5,8.5
2021-10-11,22.8,19.6,27.0,13.0,6.5
2021-10-12,22.0,19.4,27.5,32.5,7.2
2021-10-13,22.8,19.7,27.8,18.3,8.4
2021-10-14,24.2,20.4,28.0,26.9,6.2
2021-10-15,23.6,21.5,29.0,39.6,4.0
2021-10-16,23.8,19.4,28.3,15.0,3.2
2021-10-17,22.7,20.6,28.9,7.1,6.8
2021-10-18,22.9,20.8,26.7,0.8,10.3
2021-10-19,23.8,20.5,27.6,15.2,6.5
2021-10-20,24.7,20.0,28.8,0.0,4.1
2021-10-21,25.5,20.9,29.3,0.5,4.9
2021-10-22,25.1,18.5,30.7,0.3,5.9
2021-10-23,24.1,20.4,31.6,17.3,5.5
2021-10-24,24.3,19.2,30.1,41.9,4.5
2021-10-25,23.9,20.9,29.4,0.0,7.2
2021-10-26,23.5,17.8,28.1,0.8,6.7
2021-10-27,22.3,18.3,28.4,0.0,8.2
2021-10-28,22.0,17.2,27.4,0.1,7.3
2021-10-29,22.7,20.2,28.2,10.3,10.1
2021-10-30,23.2,20.8,27.0,5.0,10.0
2021-10-31,23.2,20.3,28.0,8.6,10.0
2021-11-01,22.9,20.8,27.8,8.7,10.8
2021-11-02,22.1,20.6,27.6,5.3,12.4
2021-11-03,22.3,20.2,26.8,0.0,9.6
2021-11-04,22.1,19.4,27.0,10.7,6.3
2021-11-05,21.7,19.2,28.4,55.9,4.8
2021-11-06,22.8,18.3,26.6,0.0,6.8
2021-11-07,21.6,19.4,27.4,3.7,9.0
2021-11-08,20.5,19.5,24.5,2.0,9.2
2021-11-09,21.4,18.2,25.6,1.0,8.0
2021-11-10,20.7,17.4,26.6,0.0,10.4
2021-11-11,18.4,17.3,24.0,4.3,14.1
2021-11-12,20.4,16.8,22.5,19.1,9.2
2021-11-13,21.8,20.1,24.7,6.6,4.8
2021-11-14,22.4,19.1,26.0,0.0,3.7
2021-11-15,22.8,20.7,26.2,1.0,4.8
2021-11-16,22.8,18.9,26.4,52.1,7.3
2021-11-17,22.5,19.8,27.6,0.8,6.1
2021-11-18,20.6,20.0,27.2,3.6,9.0
2021-11-19,21.1,19.8,23.2,73.4,9.3
2021-11-20,21.1,20.1,22.6,3.8,11.3
2021-11-21,22.5,19.3,26.2,2.3,5.1
2021-11-22,22.8,20.5,26.5,5.1,5.3
2021-11-23,24.2,20.1,28.4,0.0,6.9
2021-11-24,22.8,20.1,29.8,0.0,8.0
2021-11-25,23.0,19.4,27.0,11.4,11.0
2021-11-26,21.8,19.1,27.0,0.0,12.2
2021-11-27,21.2,19.5,24.9,5.0,12.2
2021-11-28,21.0,19.8,23.4,0.0,10.4
2021-11-29,21.1,19.5,22.6,0.0,13.1
2021-11-30,22.4,18.9,25.8,0.5,12.9
2021-12-01,21.7,20.0,26.4,0.0,11.5
2021-12-02,22.1,19.5,25.4,6.9,5.8
2021-12-03,21.9,17.9,27.4,3.0,4.8
2021-12-04,23.9,21.0,28.2,0.0,3.1
2021-12-05,23.2,19.8,28.4,1.0,3.8
2021-12-06,23.2,19.3,29.2,0.0,5.0
2021-12-07,22.6,17.7,28.2,0.0,6.6
2021-12-08,23.0,18.6,28.4,0.0,9.0
2021-12-09,22.6,20.2,28.2,0.9,9.4
2021-12-10,22.7,18.6,27.2,1.0,10.9
2021-12-11,21.6,18.0,28.4,0.0,12.4
2021-12-12,20.9,17.5,24.7,0.2,12.8
2021-12-13,20.4,18.0,26.0,2.4,11.8
2021-12-14,21.2,18.3,24.4,2.8,12.5
2021-12-15,20.6,17.4,24.4,0.3,11.0
2021-12-16,21.5,17.2,26.4,0.0,8.4
2021-12-17,20.6,16.3,27.6,0.0,8.6
2021-12-18,21.0,16.5,28.6,0.0,8.3
2021-12-19,20.0,15.6,27.0,0.0,9.6
2021-12-20,20.7,14.8,26.8,0.0,8.9
2021-12-21,19.8,13.9,27.2,0.0,5.5
2021-12-22,19.4,12.8,27.4,0.0,5.6
2021-12-23,21.3,16.0,28.2,0.0,5.7
2021-12-24,21.0,14.3,28.2,0.0,6.0
2021-12-25,21.8,14.7,30.0,0.0,6.3
2021-12-26,22.2,15.1,30.2,0.0,7.0
2021-12-27,21.2,16.6,30.2,0.0,9.2
2021-12-28,21.2,16.3,28.4,0.0,10.9
2021-12-29,21.3,15.6,27.4,0.0,10.7
2021-12-30,21.3,15.7,27.6,0.7,13.3
2021-12-31,20.3,17.6,26.5,0.0,16.0
2022-01-01,21.4,18.5,24.6,3.3,14.0
2022-01-02,22.0,17.5,26.4,0.0,13.0
2022-01-03,21.4,16.3,27.2,0.0,11.0
2022-01-04,20.9,16.8,27.3,0.0,10.1
2022-01-05,20.5,14.8,27.4,0.0,7.9
2022-01-06,21.9,16.8,28.0,0.0,10.4
2022-01-07,22.1,18.1,28.4,0.0,11.1
2022-01-08,21.9,18.4,28.2,0.0,9.3
2022-01-09,22.4,18.3,28.4,0.0,8.2
2022-01-10,21.8,17.4,28.2,0.1,8.0
2022-01-11,22.9,16.8,29.0,0.1,8.5
2022-01-12,23.4,20.0,30.6,0.4,8.9
2022-01-13,22.4,17.5,29.4,0.5,8.0
2022-01-14,22.3,16.5,29.0,0.2,7.7
2022-01-15,23.1,17.4,29.2,0.0,4.9
2022-01-16,22.5,19.0,30.2,0.2,10.8
2022-01-17,22.1,18.0,29.2,0.0,12.0
2022-01-18,21.7,16.4,28.4,0.0,9.5
2022-01-19,21.7,16.6,27.9,0.0,8.3
2022-01-20,21.0,13.0,29.0,0.0,5.6
2022-01-21,22.1,14.5,31.4,0.0,6.9
2022-01-22,22.9,17.5,31.8,0.0,7.5
2022-01-23,23.3,17.0,31.2,0.0,6.4
2022-01-24,22.1,16.5,31.0,0.0,6.4
